player,surface,tour,serve_win_pct,return_win_pct,match_num
Caroline Dolehide,Grass,WTA,0.5353308795337781,0.3696069594760966,6
Caroline Dolehide,Hard,WTA,0.5646858196605454,0.4161457316849652,46
Caroline Garcia,Clay,WTA,0.6092385543568365,0.3980123243760323,33
Caroline Garcia,Grass,WTA,0.6199432748080648,0.3810531565385583,24
Caroline Garcia,Hard,WTA,0.6199973587137201,0.3765424603141891,104
Caroline Wozniacki,Clay,WTA,0.5641147266230275,0.4733000384172109,5
Caroline Wozniacki,Grass,WTA,0.5501792114695341,0.4261875601434695,7
Caroline Wozniacki,Hard,WTA,0.5877233374089539,0.44751486016748,24
Casper Ruud,Clay,ATP,0.6393613598607534,0.3686035132635184,93
Casper Ruud,Grass,ATP,0.6651068483900207,0.3753811030188044,7
Casper Ruud,Hard,ATP,0.6645529298332983,0.3478566931363809,104
Catherine Harrison,Clay,WTA,0.4342105263157895,0.3243243243243243,1
Catherine Harrison,Grass,WTA,0.5647370746796287,0.4085483249903735,2
Catherine Harrison,Hard,WTA,0.4259259259259259,0.4363636363636364,1
Caty Mcnally,Clay,WTA,0.5687337123904288,0.4264791597194806,7
Caty Mcnally,Grass,WTA,0.5725616990846072,0.4306911128389739,10
Caty Mcnally,Hard,WTA,0.5134134723051911,0.4642179216871859,17
Cayetano March,Hard,ATP,0.4285714285714285,0.1515151515151515,1
Cedrik Marcel Stebe,Hard,ATP,0.6847057337711543,0.3129713423831071,2
Celine Naef,Clay,WTA,0.5057471264367817,0.4629629629629629,1
Celine Naef,Grass,WTA,0.5589433292967885,0.3632546331417791,6
Celine Naef,Hard,WTA,0.580441640378549,0.3837209302325581,4
Cem Ilkel,Hard,ATP,0.5934364221795486,0.3248542295171379,8
Cesar Cruz,Clay,ATP,0.5420560747663551,0.348314606741573,1
Cezar Cretu,Hard,ATP,0.5970873786407767,0.3854166666666666,2
Chak Lam Coleman Wong,Hard,ATP,0.6,0.2857142857142857,1
Charles Broom,Grass,ATP,0.5737704918032787,0.3591160220994475,2
Charlotte Roemer,Hard,WTA,0.4623655913978494,0.4176470588235293,3
Chiraz Bechri,Hard,WTA,0.3684210526315789,0.2826086956521739,1
Chloe Paquet,Clay,WTA,0.5397055387141594,0.4380213271049193,16
Chloe Paquet,Grass,WTA,0.5263157894736842,0.3269230769230768,1
Chloe Paquet,Hard,WTA,0.5241981887155092,0.3921602038283079,12
Chris Rodesch,Clay,ATP,0.6354965234444643,0.3675324675324675,2
Chris Rodesch,Hard,ATP,0.7084763212079617,0.3774712643678161,2
Christian Harrison,Clay,ATP,0.5777777777777777,0.2982456140350877,1
Christian Harrison,Grass,ATP,0.5898058252427185,0.2944444444444444,2
Christian Sigsgaard,Grass,ATP,0.5535714285714286,0.2291666666666666,1
Christina Mchale,Grass,WTA,0.4222222222222222,0.3469387755102041,1
Christopher Eubanks,Clay,ATP,0.6414053816369655,0.3185063765118756,9
Christopher Eubanks,Grass,ATP,0.6952083512700282,0.3046963104771219,23
Christopher Eubanks,Hard,ATP,0.6693830916379168,0.3002999696357798,49
Christopher Oconnell,Clay,ATP,0.6286029049555136,0.3328830006296778,23
Christopher Oconnell,Grass,ATP,0.6022663691373282,0.2717288578167116,9
Christopher Oconnell,Hard,ATP,0.643062116362438,0.3505937800412588,67
Chun Hsin Tseng,Clay,ATP,0.5840671453766692,0.4297379114596096,4
Chun Hsin Tseng,Grass,ATP,0.5980392156862745,0.3162393162393162,1
Chun Hsin Tseng,Hard,ATP,0.6117314452587703,0.3290269393492689,19
Claire Liu,Clay,WTA,0.5084043491939754,0.4241772432242731,19
Claire Liu,Grass,WTA,0.6070034174285776,0.3608616780045351,5
Claire Liu,Hard,WTA,0.5648056248845964,0.4326138722924304,45
Clara Burel,Clay,WTA,0.5268591571408858,0.4677067435828617,32
Clara Burel,Grass,WTA,0.5789681651863768,0.4005653910671832,6
Clara Burel,Hard,WTA,0.5301133965073804,0.4596054637297675,47
Clara Tauson,Clay,WTA,0.5437891282995412,0.4333393411199856,11
Clara Tauson,Grass,WTA,0.5128676470588236,0.3224974200206398,3
Clara Tauson,Hard,WTA,0.5855073842315159,0.4202513995464629,51
Clement Chidekh,Hard,ATP,0.6699029126213593,0.3557692307692307,1
Clervie Ngounoue,Clay,WTA,0.6296296296296297,0.5882352941176471,1
Clervie Ngounoue,Hard,WTA,0.5383540914910954,0.3580218249361504,3
Coco Gauff,Clay,WTA,0.5568409919169794,0.4542978261630656,44
Coco Gauff,Grass,WTA,0.6256880406893106,0.4102814562075829,21
Coco Gauff,Hard,WTA,0.5774289676301453,0.4350323415565371,131
Coco Vandeweghe,Clay,WTA,0.5241104620286776,0.3856589147286822,4
Coco Vandeweghe,Grass,WTA,0.6377952755905512,0.2876712328767123,2
Coco Vandeweghe,Hard,WTA,0.5685693900902382,0.3567133700481303,6
Coleman Wong,Grass,ATP,0.4716981132075472,0.3214285714285714,1
Coleman Wong,Hard,ATP,0.6426223284687945,0.4107078405241823,9
Conor Gannon,Clay,ATP,0.5247524752475248,0.1975308641975308,2
Constant Lestienne,Clay,ATP,0.5205269607843137,0.3808322824716267,5
Constant Lestienne,Grass,ATP,0.556571263533676,0.3821451100310598,7
Constant Lestienne,Hard,ATP,0.5878342184737398,0.3686074963136548,39
Corentin Moutet,Clay,ATP,0.5908954122812923,0.3963330994501566,28
Corentin Moutet,Grass,ATP,0.6370058997050148,0.3681801470588235,9
Corentin Moutet,Hard,ATP,0.5992435814706484,0.3850087667157191,42
Courtney John Lock,Hard,ATP,0.4313725490196078,0.275,1
Cristian Garin,Clay,ATP,0.6071805485740221,0.3796333955356336,52
Cristian Garin,Grass,ATP,0.6253639575508491,0.3336927519447288,8
Cristian Garin,Hard,ATP,0.6278955111931837,0.3655274580432361,37
Cristiana Ferrando,Clay,WTA,0.5862068965517241,0.3370786516853933,1
Cristina Andreea Mitu,Hard,WTA,0.4931506849315068,0.2432432432432432,1
Cristina Bucsa,Clay,WTA,0.5161959760893633,0.4939093932672242,24
Cristina Bucsa,Grass,WTA,0.531824149839417,0.3969605464833003,8
Cristina Bucsa,Hard,WTA,0.5336251853300973,0.4285846325783953,46
Dabin Kim,Clay,WTA,0.3970588235294117,0.4626865671641791,1
Dalayna Hewitt,Hard,WTA,0.5964912280701754,0.1818181818181817,1
Dalibor Svrcina,Hard,ATP,0.5678908679672038,0.4380235389455256,6
Dalila Jakupovic,Clay,WTA,0.4662538699690402,0.498541887592789,2
Dalila Jakupovic,Hard,WTA,0.4686411149825784,0.4614512471655329,2
Dalila Spiteri,Clay,WTA,0.4259259259259259,0.3076923076923077,1
Dalma Galfi,Clay,WTA,0.5595669080595691,0.4254241922435575,11
Dalma Galfi,Grass,WTA,0.5871753071200966,0.3738728015687172,12
Dalma Galfi,Hard,WTA,0.5992816959763138,0.3923374197643106,26
Damir Dzumhur,Clay,ATP,0.5846984672871026,0.3945934646144289,4
Damir Dzumhur,Hard,ATP,0.5944209215442091,0.4038471962359232,10
Dane Sweeny,Hard,ATP,0.5966086986705543,0.3459646943107108,4
Daniel Altmaier,Clay,ATP,0.6131084436142747,0.3780787812912184,40
Daniel Altmaier,Grass,ATP,0.6594332761738222,0.3163328651624389,10
Daniel Altmaier,Hard,ATP,0.6272423715939751,0.3542442218729976,47
Daniel Cukierman,Hard,ATP,0.4923076923076923,0.3157894736842105,1
Daniel Dutra Da Silva,Clay,ATP,0.575,0.2923076923076922,1
Daniel Elahi Galan,Clay,ATP,0.6187675848038587,0.3841546729619701,40
Daniel Elahi Galan,Grass,ATP,0.6384562700008842,0.2948486411523644,8
Daniel Elahi Galan,Hard,ATP,0.5937714238518653,0.3985946019469025,28
Daniel Evans,Clay,ATP,0.6130800043846993,0.3874883064561185,30
Daniel Evans,Grass,ATP,0.6499281609195402,0.3070859744352536,8
Daniel Evans,Hard,ATP,0.6418582599473497,0.3757846641536373,90
Daniel Michalski,Hard,ATP,0.5418994413407822,0.2484472049689441,3
Daniel Rincon,Clay,ATP,0.5605375017139722,0.3047133757961783,3
Daniel Vallejo,Clay,ATP,0.6897759103641457,0.4289473684210526,2
Daniela Seguel,Clay,WTA,0.4333333333333333,0.3770491803278688,1
Daniela Seguel,Hard,WTA,0.4959235209235209,0.4104761904761904,5
Daniela Vismane,Hard,WTA,0.5555555555555556,0.2727272727272727,2
Danielle Collins,Clay,WTA,0.5492749519542603,0.4353142035498012,33
Danielle Collins,Grass,WTA,0.6007936005068906,0.3927296560057492,7
Danielle Collins,Hard,WTA,0.5878086927395932,0.4301084014309568,83
Daniels Tens,Hard,ATP,0.577639751552795,0.282258064516129,2
Daniil Medvedev,Clay,ATP,0.6136527031127696,0.3846035617523425,34
Daniil Medvedev,Grass,ATP,0.6369571761536356,0.3441646145449368,29
Daniil Medvedev,Hard,ATP,0.6493262087858209,0.3810194403470212,152
Danka Kovinic,Clay,WTA,0.4698366404150018,0.4136528088671393,16
Danka Kovinic,Grass,WTA,0.6,0.2040816326530612,1
Danka Kovinic,Hard,WTA,0.5427237688460721,0.4173043163131947,23
Daria Kasatkina,Clay,WTA,0.530549396736157,0.4757958275250408,47
Daria Kasatkina,Grass,WTA,0.5492474796746395,0.4672243352543988,25
Daria Kasatkina,Hard,WTA,0.5328654949296806,0.4617419231916972,116
Daria Saville,Clay,WTA,0.5507677541732551,0.4706847172648881,15
Daria Saville,Grass,WTA,0.5425801119381943,0.4349368430757883,10
Daria Saville,Hard,WTA,0.5493696790241676,0.4508437822578744,48
Daria Snigur,Grass,WTA,0.565098901098901,0.4260246310731152,7
Daria Snigur,Hard,WTA,0.5246443651550081,0.4404187550048365,8
Darian King,Hard,ATP,0.4830249198124846,0.4360051970315261,5
Darja Semenistaja,Clay,WTA,0.5265120132560066,0.462079171291158,4
Darja Semenistaja,Hard,WTA,0.4578170651966992,0.3741684930615079,4
Darwin Blanch,Clay,ATP,0.4102564102564102,0.2307692307692307,1
Darwin Blanch,Hard,ATP,0.4927536231884058,0.3703703703703703,1
David Goffin,Clay,ATP,0.619496770072355,0.3769532517946501,32
David Goffin,Grass,ATP,0.6227516802889956,0.4026706387298555,12
David Goffin,Hard,ATP,0.6098466721422482,0.3885435559569714,61
David Jorda Sanchis,Clay,ATP,0.5880537400145243,0.3729093309859155,2
Davis Rolis,Hard,ATP,0.5892857142857143,0.2782608695652173,2
Dayana Yastremska,Clay,WTA,0.5538803247589065,0.4526509885487944,23
Dayana Yastremska,Grass,WTA,0.5751269584059364,0.3621239911853473,11
Dayana Yastremska,Hard,WTA,0.5597412267568862,0.432041081840701,56
Dayeon Back,Hard,WTA,0.4341755319148936,0.3747883787661406,4
Dejana Radanovic,Clay,WTA,0.4594594594594595,0.4035087719298246,2
Delmas Ntcha,Hard,ATP,0.5344827586206896,0.3823529411764705,1
Demi Schuurs,Hard,WTA,0.3478260869565217,0.2571428571428571,1
Denis Istomin,Hard,ATP,0.6051948051948052,0.3338383838383838,2
Denis Kudla,Clay,ATP,0.6234376505144013,0.3232791948407947,5
Denis Kudla,Grass,ATP,0.6189070541931578,0.3738772928526249,4
Denis Kudla,Hard,ATP,0.6074662739279342,0.3599168166032021,25
Denis Shapovalov,Clay,ATP,0.6308659257141261,0.3341055093005905,25
Denis Shapovalov,Grass,ATP,0.682322326240335,0.3227945342910851,17
Denis Shapovalov,Hard,ATP,0.6605012152268207,0.3669206878853281,90
Denis Yevseyev,Clay,ATP,0.6045611015490534,0.3784502826737612,2
Denis Yevseyev,Hard,ATP,0.6040951727293526,0.3412698412698413,2
Dennis Novak,Clay,ATP,0.631578947368421,0.296875,1
Dennis Novak,Grass,ATP,0.6558439302341742,0.2906253163193883,3
Dennis Novak,Hard,ATP,0.5588235294117647,0.3551401869158879,3
Despina Papamichail,Clay,WTA,0.4535221496005809,0.4595376829620015,4
Despina Papamichail,Hard,WTA,0.5256944009184537,0.4353462197561198,16
Destanee Aiava,Hard,WTA,0.5241545893719807,0.3257199602780536,2
Diana Shnaider,Clay,WTA,0.565716303855595,0.4298788511303184,24
Diana Shnaider,Grass,WTA,0.5891041374474053,0.4139625882802061,12
Diana Shnaider,Hard,WTA,0.5732804840764891,0.4313380586466361,54
Diane Parry,Clay,WTA,0.5597897030422138,0.4301194913160209,27
Diane Parry,Grass,WTA,0.5760788448522087,0.3961487336859871,11
Diane Parry,Hard,WTA,0.5707805786944988,0.3986826005459229,49
Diego Duran,Hard,ATP,0.6956521739130435,0.5869565217391304,1
Diego Fernandez Flores,Clay,ATP,0.7540983606557377,0.368421052631579,1
Diego Schwartzman,Clay,ATP,0.5552672687724074,0.4138147024976016,50
Diego Schwartzman,Grass,ATP,0.56685728435192,0.4294407471445608,8
Diego Schwartzman,Hard,ATP,0.5810650082414843,0.3736120410897965,43
Diletta Cherubini,Clay,WTA,0.550561797752809,0.3977272727272727,1
Dimitar Kuzmanov,Clay,ATP,0.360655737704918,0.296078431372549,2
Dimitar Kuzmanov,Hard,ATP,0.5886840595464565,0.3951171147395067,5
Dino Prizmic,Clay,ATP,0.5701026570048309,0.4345468873128448,5
Dino Prizmic,Hard,ATP,0.6125846649917396,0.3905317815153881,6
Dmitry Popko,Clay,ATP,0.5497076023391813,0.391812865497076,2
Dominic Stricker,Clay,ATP,0.6263512911013139,0.3271263263587309,6
Dominic Stricker,Grass,ATP,0.6556165904056778,0.2981205855866996,5
Dominic Stricker,Hard,ATP,0.6624965775104991,0.34594468804996,30
Dominic Thiem,Clay,ATP,0.6277436010277517,0.3682229556930054,45
Dominic Thiem,Grass,ATP,0.6993927125506073,0.2154156327543424,3
Dominic Thiem,Hard,ATP,0.6386318914770462,0.3427626998990494,38
Dominik Koepfer,Clay,ATP,0.6323392676669517,0.3492991588763685,15
Dominik Koepfer,Grass,ATP,0.6398498156647693,0.3105706782406315,8
Dominik Koepfer,Hard,ATP,0.6262873058586894,0.374019037991772,37
Dominika Salkova,Clay,WTA,0.6145773433007475,0.5120967741935484,2
Dominika Salkova,Hard,WTA,0.4950607902735562,0.4682588597842835,2
Donna Vekic,Clay,WTA,0.5453698639091914,0.4505582615709738,26
Donna Vekic,Grass,WTA,0.6179253109493916,0.4109437697456763,31
Donna Vekic,Hard,WTA,0.5805757510996915,0.42916861034714,71
Dragos Nicolae Madaras,Clay,ATP,0.5405405405405406,0.3548387096774194,1
Dragos Nicolae Madaras,Hard,ATP,0.4943820224719101,0.3112582781456954,3
Duje Ajdukovic,Clay,ATP,0.5529562661884837,0.35284848156214,9
Duje Ajdukovic,Hard,ATP,0.6416837494819146,0.4016436963676827,4
Dusan Lajovic,Clay,ATP,0.6120688329552444,0.3807253390437626,66
Dusan Lajovic,Grass,ATP,0.6104671191568045,0.3029870141042495,5
Dusan Lajovic,Hard,ATP,0.6280639900314823,0.3645674372775251,44
Edan Leshem,Hard,ATP,0.6718266253869969,0.3653846153846154,2
Edas Butvilas,Grass,ATP,0.6447368421052632,0.2461538461538461,1
Eden Silva,Grass,WTA,0.5915492957746479,0.2666666666666667,1
Eduardo Nava,Clay,ATP,0.4862385321100917,0.4193548387096774,1
Eero Vasa,Hard,ATP,0.5574324324324325,0.291497975708502,4
Egor Gerasimov,Clay,ATP,0.6135294117647059,0.3748637496107131,4
Egor Gerasimov,Hard,ATP,0.6377945700286806,0.3244208948444242,11
Ekaterina Alexandrova,Clay,WTA,0.5877736278450939,0.4368327249122748,35
Ekaterina Alexandrova,Grass,WTA,0.6028492676335513,0.4104796166962001,27
Ekaterina Alexandrova,Hard,WTA,0.5802971251068911,0.4253148846766579,93
Ekaterina Makarova,Clay,WTA,0.5016684178204749,0.4283028732195681,7
Ekaterina Makarova,Hard,WTA,0.4098145173068497,0.4753911806543385,4
Ekaterina Reyngold,Clay,WTA,0.4210526315789473,0.4038461538461538,1
Ekaterine Gorgodze,Clay,WTA,0.5406068313953488,0.5120068610634649,3
Ekaterine Gorgodze,Grass,WTA,0.5,0.2857142857142857,1
Ekaterine Gorgodze,Hard,WTA,0.4160583941605839,0.4224137931034483,2
Eleana Yu,Hard,WTA,0.5737704918032787,0.2127659574468084,1
Elena Gabriela Ruse,Clay,WTA,0.5951113698662028,0.4650826087351278,15
Elena Gabriela Ruse,Grass,WTA,0.5266142428185488,0.3919842828739004,5
Elena Gabriela Ruse,Hard,WTA,0.5571484759404526,0.4506842726666569,36
Elena Malygina,Clay,WTA,0.4357895339516775,0.4374463519313304,5
Elena Malygina,Hard,WTA,0.3181818181818182,0.4035087719298246,1
Elena Pridankina,Hard,WTA,0.5272727272727272,0.4440360841964584,3
Elena Rybakina,Clay,WTA,0.595030407023529,0.4230697773923044,39
Elena Rybakina,Grass,WTA,0.6463095965511634,0.4110852040963105,25
Elena Rybakina,Hard,WTA,0.6203858969423272,0.4077281710236676,106
Elias Ymer,Clay,ATP,0.610842993367805,0.3706083117530486,13
Elias Ymer,Grass,ATP,0.5539989811512991,0.3106984478935699,2
Elias Ymer,Hard,ATP,0.654882027385647,0.3656176636357782,24
Elina Avanesyan,Clay,WTA,0.5262993766356019,0.4739765444845036,36
Elina Avanesyan,Grass,WTA,0.5151814457126134,0.4570135883125815,7
Elina Avanesyan,Hard,WTA,0.516563607237674,0.449654516375187,33
Elina Svitolina,Clay,WTA,0.5471376444802827,0.4657372884871135,27
Elina Svitolina,Grass,WTA,0.5677907004683186,0.4048584654579491,13
Elina Svitolina,Hard,WTA,0.588703790918731,0.4238851123524001,44
Eliot Spizzirri,Grass,ATP,0.5950184717545829,0.3423760361011798,3
Eliot Spizzirri,Hard,ATP,0.4210526315789473,0.379746835443038,1
Elisabetta Cocciaretto,Clay,WTA,0.5543110415390687,0.4557817145658112,37
Elisabetta Cocciaretto,Grass,WTA,0.5647737429079177,0.447206639903516,10
Elisabetta Cocciaretto,Hard,WTA,0.5724182391805619,0.4416469999426032,44
Elise Mertens,Clay,WTA,0.54938797909515,0.4615976982572685,27
Elise Mertens,Grass,WTA,0.5888552112971029,0.4057806984871778,18
Elise Mertens,Hard,WTA,0.5761774046399916,0.4512682254633922,104
Elizabeth Mandlik,Clay,WTA,0.4680851063829787,0.4146341463414634,1
Elizabeth Mandlik,Grass,WTA,0.5518602312719959,0.428753632859913,4
Elizabeth Mandlik,Hard,WTA,0.5227118198857591,0.4388299070870943,14
Ella Haavisto,Hard,WTA,0.4581005586592179,0.377906976744186,3
Ella Seidel,Clay,WTA,0.54421329893028,0.416886055549057,7
Ella Seidel,Hard,WTA,0.574436763952893,0.44508812583386,5
Ellen Perez,Hard,WTA,0.4435233160621762,0.3835483870967742,4
Elliot Benchetrit,Clay,ATP,0.563122141511972,0.3327814757922284,4
Elliot Benchetrit,Hard,ATP,0.7058823529411765,0.4166666666666666,1
Elmer Moller,Clay,ATP,0.6923076923076923,0.4432989690721649,1
Elsa Jacquemot,Clay,WTA,0.515419044962175,0.4451892017874607,8
Elsa Jacquemot,Grass,WTA,0.4933333333333333,0.3409090909090909,1
Elsa Jacquemot,Hard,WTA,0.5131522609425042,0.4506476769067885,5
Elvina Kalieva,Clay,WTA,0.2972972972972973,0.2857142857142857,1
Elvina Kalieva,Hard,WTA,0.509405955364602,0.3701736556051433,4
Emil Ruusuvuori,Clay,ATP,0.6122577747618413,0.413183826853338,30
Emil Ruusuvuori,Grass,ATP,0.6635632823141803,0.3268569483936505,20
Emil Ruusuvuori,Hard,ATP,0.6451834091057392,0.3771859371904177,90
Emiliana Arango,Clay,WTA,0.5528964574858906,0.4707483445964951,8
Emiliana Arango,Grass,WTA,0.5733333333333334,0.410958904109589,1
Emiliana Arango,Hard,WTA,0.5401016507952818,0.4550545855497821,14
Emilio Gomez,Clay,ATP,0.4872863747337801,0.3725734315621956,4
Emilio Gomez,Hard,ATP,0.6165183354835888,0.3188714101182132,12
Emilio Nava,Clay,ATP,0.5769230769230769,0.2253521126760563,1
Emilio Nava,Grass,ATP,0.55,0.2549019607843137,1
Emilio Nava,Hard,ATP,0.6262203432298973,0.313798488830481,13
Emily Appleton,Grass,WTA,0.4772108843537415,0.3734378828718451,2
Emina Bektas,Clay,WTA,0.4716981132075472,0.3392857142857143,1
Emina Bektas,Grass,WTA,0.5935199129852744,0.3854370477380144,9
Emina Bektas,Hard,WTA,0.6027347438221857,0.3336024005420095,12
Emma Navarro,Clay,WTA,0.5534801378652806,0.4446298720983679,27
Emma Navarro,Grass,WTA,0.5942597033866406,0.4145638735952882,15
Emma Navarro,Hard,WTA,0.5410904583415453,0.4282882233978242,59
Emma Raducanu,Clay,WTA,0.5382274027667948,0.3956495170442039,16
Emma Raducanu,Grass,WTA,0.561887040081311,0.4382311147588319,13
Emma Raducanu,Hard,WTA,0.5871402485630147,0.4427114189237485,48
En Shuo Liang,Hard,WTA,0.471273238509744,0.3822255422299349,4
Ena Shibahara,Clay,WTA,0.5092778895595796,0.416920216362407,2
Ena Shibahara,Grass,WTA,0.46,0.3695652173913043,1
Ena Shibahara,Hard,WTA,0.5655941412414351,0.3607015720465217,7
Enzo Couacaud,Clay,ATP,0.6329113924050633,0.3608247422680413,1
Enzo Couacaud,Grass,ATP,0.6963720040643118,0.2432336182336182,2
Enzo Couacaud,Hard,ATP,0.6369332299843877,0.3699448401061304,4
Eri Hozumi,Hard,WTA,0.392156862745098,0.3720930232558139,1
Erika Andreeva,Clay,WTA,0.5973717403236241,0.4389698242535265,11
Erika Andreeva,Grass,WTA,0.5723196881091618,0.3325602968460112,2
Erika Andreeva,Hard,WTA,0.5734499050430677,0.390903812033735,28
Erin Routliffe,Clay,WTA,0.5445544554455446,0.4545454545454546,1
Erin Routliffe,Hard,WTA,0.5196078431372549,0.3720930232558139,1
Ernesto Escobedo,Clay,ATP,0.5714285714285714,0.2923076923076922,2
Ernesto Escobedo,Hard,ATP,0.6115587015587015,0.318516602727129,6
Ethan Quinn,Grass,ATP,0.6158076395121694,0.4217779446079242,4
Ethan Quinn,Hard,ATP,0.5789351851851852,0.3106855145158838,4
Eudice Wong Chong,Hard,WTA,0.5192307692307692,0.3441558441558441,2
Eugenie Bouchard,Clay,WTA,0.5588235294117647,0.4364861329147043,4
Eugenie Bouchard,Hard,WTA,0.6258869648182899,0.4216680463355504,10
Eva Lys,Clay,WTA,0.5180488514562348,0.4509319344533289,15
Eva Lys,Grass,WTA,0.5636363636363636,0.2909090909090909,1
Eva Lys,Hard,WTA,0.531828378105964,0.4595160265134823,21
Eva Vedder,Clay,WTA,0.4871794871794871,0.4,1
Eva Vedder,Grass,WTA,0.5842696629213483,0.3488372093023255,1
Evan Furness,Hard,ATP,0.5869565217391305,0.3529411764705882,1
Evgeniya Rodina,Clay,WTA,0.427536231884058,0.3306451612903226,3
Evgeniya Rodina,Grass,WTA,0.5250882961880404,0.4633699633699634,3
Evgeniya Rodina,Hard,WTA,0.5298040600852232,0.4660538303421093,9
Fabian Marozsan,Clay,ATP,0.6446231349257817,0.3703685411329498,19
Fabian Marozsan,Grass,ATP,0.6317232505831657,0.2795869039771478,6
Fabian Marozsan,Hard,ATP,0.6194933417342092,0.3769024448582084,44
Fabio Fognini,Clay,ATP,0.5736228485981689,0.3938519984019199,47
Fabio Fognini,Grass,ATP,0.6376545695350821,0.3336320963733537,6
Fabio Fognini,Hard,ATP,0.5923963225620301,0.3608908491531071,37
Facundo Bagnis,Clay,ATP,0.6216299513638027,0.3813756160531719,27
Facundo Bagnis,Grass,ATP,0.5960264900662252,0.2905982905982905,1
Facundo Bagnis,Hard,ATP,0.6117402197365432,0.3323060030740195,13
Facundo Diaz Acosta,Clay,ATP,0.6142739226714548,0.41192642280889,27
Facundo Diaz Acosta,Grass,ATP,0.5092592592592593,0.3125,1
Facundo Diaz Acosta,Hard,ATP,0.6456005311823726,0.3697773508863734,11
Facundo Mena,Hard,ATP,0.647887323943662,0.3625,1
Fadona Titalyana Kusumawati,Clay,WTA,0.4,0.2592592592592593,2
Fajing Sun,Hard,ATP,0.7142857142857143,0.2641509433962264,1
Fangran Tian,Hard,WTA,0.5151515151515151,0.2941176470588235,1
Fangzhou Liu,Hard,WTA,0.4225352112676056,0.3773584905660377,1
Fanny Stollar,Clay,WTA,0.5277949433734173,0.4432298524370426,5
Federica Di Sarra,Clay,WTA,0.4318181818181818,0.3469387755102041,1
Federico Agustin Gomez,Clay,ATP,0.4754098360655737,0.2857142857142857,1
Federico Agustin Gomez,Hard,ATP,0.658276125095347,0.3687038988408851,2
Federico Coria,Clay,ATP,0.5873922269481501,0.4178276661434667,57
Federico Coria,Grass,ATP,0.5839200329570123,0.2595609921191317,3
Federico Coria,Hard,ATP,0.5682467730222316,0.3583619964957391,16
Federico Delbonis,Clay,ATP,0.6156000071356511,0.3904408001002948,24
Federico Delbonis,Grass,ATP,0.5849056603773585,0.2733333333333333,2
Federico Delbonis,Hard,ATP,0.6301075268817204,0.4023809523809524,8
Federico Gaio,Hard,ATP,0.5694444444444444,0.3472222222222222,1
Feliciano Lopez,Clay,ATP,0.5399486897562763,0.2580246913580247,3
Feliciano Lopez,Grass,ATP,0.6464987412341979,0.2833316496955982,8
Feliciano Lopez,Hard,ATP,0.6446832667762901,0.314233809593951,7
Felipe Meligeni Alves,Clay,ATP,0.5230618348129041,0.3774975433999345,5
Felipe Meligeni Alves,Grass,ATP,0.6363636363636364,0.2621359223300971,1
Felipe Meligeni Alves,Hard,ATP,0.6534779050736497,0.3952827905910521,7
Felix Auger Aliassime,Clay,ATP,0.6415178600834279,0.3869631874412979,47
Felix Auger Aliassime,Grass,ATP,0.7010663822192291,0.3034247920407541,11
Felix Auger Aliassime,Hard,ATP,0.6624422452785026,0.3495966952877203,119
Fernanda Contreras Gomez,Clay,WTA,0.50620501365103,0.3879120879120879,2
Fernanda Contreras Gomez,Grass,WTA,0.543859649122807,0.2291666666666666,1
Fernanda Contreras Gomez,Hard,WTA,0.557359914344582,0.4078029461846709,12
Fernanda Labrana,Hard,WTA,0.6363636363636364,0.5636363636363637,1
Fernando Verdasco,Clay,ATP,0.5430002737469725,0.3696232695071987,10
Fernando Verdasco,Grass,ATP,0.5333333333333333,0.2784810126582279,1
Fernando Verdasco,Hard,ATP,0.6076924764746416,0.3589640817692088,10
Filip Horansky,Hard,ATP,0.6348039215686274,0.3103146853146853,2
Filip Krajinovic,Clay,ATP,0.615550256146631,0.3511022231380925,18
Filip Krajinovic,Grass,ATP,0.5977312274126623,0.2944398433970788,7
Filip Krajinovic,Hard,ATP,0.6200711928356233,0.3474881361479299,26
Filip Misolic,Clay,ATP,0.5758023056991595,0.3616186973305269,13
Filip Misolic,Hard,ATP,0.6405957633217559,0.2991427432216906,4
Fiona Crawley,Clay,WTA,0.4385964912280701,0.3260869565217391,1
Fiona Crawley,Hard,WTA,0.423728813559322,0.4363636363636364,1
Fiona Ferro,Clay,WTA,0.5398008260035922,0.4458738480117099,10
Fiona Ferro,Hard,WTA,0.4536898892925099,0.3899862331886052,4
Fitriadi M Rifqi,Hard,ATP,0.7115384615384616,0.5,2
Flavio Cobolli,Clay,ATP,0.6105817200975605,0.3906843883707068,26
Flavio Cobolli,Grass,ATP,0.6744706735000259,0.3172401164919868,7
Flavio Cobolli,Hard,ATP,0.58234385022394,0.3558824093052499,44
Frances Tiafoe,Clay,ATP,0.6374285309083004,0.3649882737793737,36
Frances Tiafoe,Grass,ATP,0.666946811544319,0.3385569548575983,21
Frances Tiafoe,Hard,ATP,0.6529756641233483,0.3441329778626221,119
Francesca Curmi,Clay,WTA,0.4361702127659574,0.5494505494505495,1
Francesca Di Lorenzo,Clay,WTA,0.4385964912280701,0.4406779661016949,1
Francesca Di Lorenzo,Hard,WTA,0.4464285714285714,0.3478260869565217,1
Francesca Jones,Clay,WTA,0.538268928161746,0.5156897497411292,6
Francesca Jones,Grass,WTA,0.6178384923938546,0.3976494898618106,3
Francesco Maestrelli,Hard,ATP,0.6086956521739131,0.3116883116883117,1
